0.372,0.759,0.486
0.726,0.595,0.258
0.630,0.164,0.808
0.641,0.147,0.794
0.791,0.467,0.270
0.803,0.704,0.154
0.709,0.675,0.280
0.223,0.527,0.026
0.161,0.575,0.092
0.159,0.587,0.062
0.203,0.601,0.015
0.269,0.531,0.029
0.324,0.022,0.065
0.693,0.590,0.272
0.182,0.547,0.026
0.205,0.600,0.020
0.290,0.068,0.099
0.751,0.664,0.221
0.213,0.563,0.005
0.647,0.573,0.267
0.403,0.706,0.449
0.904,0.709,0.200
0.025,0.315,0.612
0.223,0.592,0.052
0.574,0.128,0.764
0.913,0.681,0.194
0.770,0.477,0.189
0.124,0.597,0.012
0.619,0.115,0.782
0.550,0.133,0.722
0.343,0.079,0.123
0.143,0.562,0.043
0.761,0.459,0.233
0.871,0.786,0.116
0.692,0.621,0.326
0.297,0.721,0.433
0.218,0.621,0.005
0.219,0.625,0.012
0.390,0.811,0.470
0.326,0.108,0.118
0.700,0.128,0.778
0.586,0.126,0.733
0.223,0.516,0.061
0.231,0.528,0.006
0.290,0.031,0.142
0.082,0.284,0.570
0.707,0.689,0.289
0.041,0.294,0.598
0.153,0.625,0.050
0.846,0.650,0.085
0.868,0.707,0.136
0.777,0.425,0.259
0.825,0.454,0.256
0.778,0.514,0.309
0.807,0.674,0.181
0.365,0.747,0.464
0.397,0.815,0.545
0.594,0.107,0.823
0.732,0.578,0.279
0.033,0.314,0.574
0.154,0.533,0.022
0.479,0.030,0.725
0.849,0.683,0.108
0.240,0.057,0.075
0.591,0.160,0.744
0.427,0.731,0.480
0.727,0.540,0.326
0.428,0.684,0.477
0.373,0.779,0.499
0.015,0.370,0.602
0.265,0.051,0.104
0.315,0.582,0.046
0.835,0.659,0.134
0.039,0.300,0.567
0.864,0.669,0.090
0.809,0.445,0.306
0.266,0.666,0.005
0.124,0.597,0.015
0.837,0.693,0.140
0.123,0.563,0.047
0.213,0.570,0.083
0.664,0.541,0.317
0.414,0.740,0.545
0.716,0.538,0.300
0.061,0.295,0.601
0.440,0.826,0.454
0.729,0.528,0.281
0.805,0.501,0.251
0.558,0.106,0.856
0.628,0.502,0.269
0.642,0.008,0.812
0.161,0.624,0.084
0.040,0.265,0.619
0.355,0.081,0.067
0.306,0.017,0.101
0.789,0.493,0.250
0.319,0.033,0.066
0.657,0.587,0.274
0.744,0.481,0.268
0.007,0.305,0.589
0.389,0.845,0.407
0.203,0.603,0.002
0.811,0.750,0.228
0.749,0.458,0.276
0.190,0.598,0.012
0.437,0.755,0.492
0.670,0.602,0.281
0.836,0.770,0.092
0.598,0.082,0.873
0.221,0.596,0.015
0.000,0.279,0.655
0.583,0.043,0.756
0.050,0.298,0.612
0.350,0.075,0.122
0.725,0.097,0.865
0.615,0.160,0.775
0.315,0.067,0.053
0.855,0.600,0.107
0.823,0.466,0.292
0.081,0.335,0.568
0.342,0.035,0.126
0.001,0.311,0.595
0.631,0.101,0.767
0.105,0.542,0.027
0.707,0.611,0.287
0.241,0.033,0.082
0.402,0.023,0.146
0.647,0.125,0.760
0.706,0.613,0.317
0.400,0.745,0.387
0.809,0.504,0.255
0.634,0.142,0.779
0.637,0.108,0.785
0.100,0.274,0.574
0.382,0.709,0.441
0.723,0.627,0.311
0.329,0.088,0.147
0.316,0.072,0.141
0.628,0.174,0.777
0.612,0.106,0.804
0.829,0.507,0.339
0.231,0.557,0.026
0.622,0.612,0.268
0.827,0.706,0.112
0.635,0.121,0.799
0.406,0.810,0.446
0.686,0.163,0.812
0.225,0.602,0.043
0.790,0.477,0.301
0.771,0.439,0.308
0.295,0.051,0.125
0.851,0.673,0.069
0.926,0.686,0.102
0.349,0.084,0.092
0.831,0.721,0.077
0.853,0.719,0.139
0.633,0.611,0.254
0.406,0.042,0.059
0.377,0.669,0.443
0.037,0.290,0.600
0.032,0.277,0.582
0.259,0.069,0.092
0.183,0.582,0.011
0.608,0.083,0.795
0.917,0.644,0.067
0.734,0.477,0.239
0.556,0.179,0.736
0.369,0.744,0.489
0.004,0.377,0.562
0.060,0.262,0.526
0.600,0.584,0.418
0.648,0.618,0.236
0.156,0.536,0.042
0.789,0.666,0.095
0.797,0.486,0.240
0.765,0.446,0.239
0.341,0.048,0.131
0.874,0.638,0.096
0.728,0.442,0.236
0.070,0.371,0.634
0.414,0.757,0.393
0.830,0.703,0.120
0.843,0.686,0.145
0.726,0.637,0.300
0.582,0.114,0.890
0.308,0.070,0.119
0.782,0.507,0.266
0.798,0.485,0.212
0.342,0.779,0.441
0.044,0.244,0.548
0.493,0.788,0.432
0.805,0.471,0.229
0.169,0.558,0.029
0.364,0.057,0.153
0.861,0.684,0.179
0.784,0.496,0.249
0.850,0.483,0.278
0.840,0.668,0.165
0.785,0.467,0.233
0.894,0.640,0.136
0.215,0.530,0.042
0.361,0.097,0.096
0.215,0.629,0.005
0.273,0.575,0.010
0.873,0.647,0.156
0.627,0.096,0.764
0.398,0.803,0.379
0.326,0.036,0.034
0.815,0.674,0.055
0.833,0.694,0.172
0.730,0.442,0.297
0.778,0.511,0.152
0.358,0.801,0.552
0.659,0.069,0.861
0.242,0.582,0.052
0.325,0.117,0.068
0.435,0.762,0.490
0.881,0.709,0.118
0.771,0.522,0.281
0.809,0.711,0.153
0.366,0.043,0.158
0.260,0.073,0.091
0.415,0.779,0.403
0.254,0.629,0.042
0.704,0.574,0.302
0.867,0.666,0.222
0.052,0.273,0.658
0.864,0.728,0.046
0.636,0.613,0.313
0.159,0.616,0.019
0.760,0.606,0.232
0.328,0.052,0.148
0.711,0.165,0.875
0.202,0.607,0.046
0.309,0.014,0.095
0.252,0.533,0.046
0.056,0.287,0.625
0.421,0.760,0.401
0.687,0.598,0.329
0.008,0.349,0.592
0.607,0.654,0.265
0.537,0.171,0.724
0.142,0.588,0.073
0.653,0.581,0.273
0.157,0.543,0.043
0.142,0.508,0.052
0.769,0.454,0.323
0.422,0.770,0.450
0.885,0.690,0.087
0.599,0.125,0.709
0.802,0.667,0.166
0.162,0.572,0.027
0.411,0.707,0.492
0.358,0.712,0.419
0.043,0.268,0.590
0.284,0.057,0.125
0.020,0.280,0.615
0.006,0.324,0.561
0.864,0.740,0.160
0.186,0.587,0.012
0.851,0.709,0.155
0.635,0.132,0.822
0.597,0.123,0.768
0.669,0.504,0.280
0.687,0.525,0.282
0.594,0.040,0.814
0.715,0.604,0.286
0.646,0.090,0.783
0.328,0.097,0.159
0.821,0.461,0.212
0.696,0.563,0.288
0.154,0.555,0.000
0.698,0.634,0.290
0.748,0.455,0.275
0.247,0.004,0.092
0.794,0.488,0.263
0.237,0.544,0.001
0.276,0.004,0.115
0.014,0.383,0.572
0.084,0.386,0.549
0.572,0.067,0.742
0.239,0.584,0.001
0.009,0.309,0.577
0.888,0.702,0.120
0.037,0.299,0.555
0.044,0.218,0.524
0.303,0.047,0.075
0.850,0.668,0.129
0.192,0.609,0.035
0.782,0.417,0.259
0.186,0.614,0.028
0.294,0.014,0.136
0.631,0.636,0.320
0.312,0.108,0.060
0.031,0.345,0.602
0.768,0.575,0.280
0.052,0.292,0.583
0.634,0.630,0.274
0.036,0.275,0.572
0.261,0.059,0.088
0.394,0.723,0.443
0.719,0.578,0.311
0.902,0.662,0.132
0.702,0.613,0.291
0.323,0.079,0.139
0.772,0.420,0.253
0.433,0.758,0.427
0.283,0.082,0.077
0.227,0.647,0.038
0.691,0.623,0.316
0.791,0.469,0.332
0.011,0.271,0.576
0.003,0.311,0.577
0.888,0.637,0.164
0.752,0.560,0.272
0.450,0.714,0.468
0.590,0.073,0.838
0.828,0.420,0.162
0.608,0.082,0.743
0.620,0.613,0.265
0.747,0.674,0.319
0.812,0.506,0.209
0.046,0.274,0.577
0.913,0.676,0.172
0.313,0.088,0.104
0.229,0.506,0.036
0.839,0.676,0.161
0.660,0.633,0.353
0.904,0.681,0.226
0.763,0.443,0.263
0.665,0.142,0.710
0.327,0.087,0.024
0.692,0.574,0.383
0.860,0.605,0.163
0.854,0.718,0.215
0.382,0.077,0.124
0.045,0.281,0.520
0.374,0.756,0.439
0.236,0.582,0.033
0.167,0.629,0.045
0.743,0.448,0.236
0.859,0.743,0.128
0.056,0.311,0.572
0.343,0.100,0.161
0.454,0.717,0.419
0.778,0.510,0.273
0.326,0.050,0.038
0.566,0.184,0.808
0.848,0.748,0.149
0.186,0.606,0.030
0.667,0.148,0.815
0.561,0.596,0.319
0.820,0.499,0.242
0.028,0.335,0.576
0.357,0.055,0.109
0.242,0.569,0.063
0.032,0.296,0.607
0.004,0.321,0.591
0.664,0.577,0.322
0.007,0.419,0.530
0.782,0.600,0.326
0.114,0.361,0.585
0.271,0.625,0.056
0.859,0.737,0.229
0.006,0.271,0.541
0.913,0.646,0.144
0.038,0.339,0.562
0.038,0.381,0.552
0.310,0.059,0.195
0.382,0.765,0.461
0.359,0.068,0.058
0.598,0.117,0.773
0.760,0.452,0.208
0.645,0.592,0.334
0.215,0.602,0.063
0.401,0.698,0.466
0.725,0.637,0.327
0.664,0.575,0.286
0.412,0.731,0.423
0.147,0.582,0.037
0.812,0.655,0.147
0.450,0.734,0.512
0.017,0.389,0.569
0.593,0.135,0.819
0.769,0.569,0.254
0.395,0.812,0.442
0.686,0.591,0.310
0.161,0.580,0.041
0.401,0.822,0.488
0.565,0.153,0.808
0.413,0.748,0.488
0.327,0.778,0.474
0.288,0.073,0.122
0.901,0.619,0.192
0.607,0.108,0.774
0.847,0.707,0.105
0.716,0.603,0.288
0.355,0.006,0.147
0.370,0.012,0.098
0.424,0.754,0.433
0.623,0.078,0.748
0.239,0.596,0.013
0.550,0.169,0.779
0.419,0.671,0.417
0.180,0.618,0.045
0.905,0.710,0.104
0.870,0.621,0.080
0.861,0.744,0.149
0.908,0.745,0.176
0.619,0.576,0.279
0.825,0.392,0.295
0.652,0.007,0.739
0.622,0.045,0.774
0.670,0.572,0.258
0.011,0.260,0.602
0.761,0.697,0.127
0.310,0.042,0.117
0.893,0.681,0.048
0.812,0.480,0.227
0.823,0.471,0.221
0.007,0.311,0.555
0.301,0.065,0.137
0.396,0.726,0.529
0.672,0.435,0.182
0.109,0.551,0.055
0.349,0.024,0.153
0.021,0.290,0.522
0.032,0.385,0.582
0.311,0.520,0.048
0.191,0.558,0.025
0.649,0.108,0.814
0.847,0.697,0.129
0.793,0.487,0.218
0.832,0.487,0.256
0.883,0.671,0.155
0.717,0.424,0.242
0.682,0.607,0.225
0.737,0.488,0.256
0.214,0.572,0.007
0.632,0.130,0.772
0.144,0.577,0.046
0.637,0.631,0.264
0.407,0.781,0.509
0.426,0.731,0.434
0.202,0.563,0.030
0.956,0.768,0.135
0.382,0.768,0.476
0.697,0.616,0.276
0.350,0.073,0.115
0.912,0.646,0.120
0.788,0.549,0.259
0.324,0.060,0.209
0.865,0.498,0.281
0.845,0.686,0.073
0.478,0.709,0.456
0.869,0.639,0.141
0.432,0.731,0.483
0.715,0.667,0.267
0.784,0.447,0.238
0.655,0.548,0.315
0.032,0.303,0.549
0.032,0.297,0.683
0.286,0.116,0.136
0.383,0.034,0.082
0.357,0.091,0.086
0.305,0.052,0.069
0.275,0.059,0.102
0.602,0.104,0.755
0.317,0.033,0.151
0.718,0.453,0.241
0.710,0.648,0.309
0.802,0.387,0.212
0.564,0.155,0.816
0.210,0.624,0.025
0.578,0.154,0.855
0.002,0.294,0.554
0.111,0.315,0.641
0.586,0.200,0.768
0.609,0.151,0.709
0.195,0.572,0.037
0.914,0.751,0.153
0.909,0.694,0.115
0.882,0.653,0.225
0.254,0.592,0.065
0.028,0.296,0.513
0.192,0.555,0.040
0.398,0.755,0.447
0.071,0.342,0.529
0.768,0.482,0.284
0.349,0.033,0.095
0.590,0.146,0.749
0.205,0.565,0.058
0.020,0.328,0.568
0.680,0.605,0.266
0.673,0.128,0.845
0.620,0.167,0.807
0.812,0.468,0.291
0.647,0.170,0.755
0.009,0.315,0.539
0.309,0.024,0.025
0.801,0.524,0.253
0.029,0.293,0.540
0.157,0.593,0.059
0.001,0.308,0.536
0.319,0.084,0.192
0.045,0.284,0.569
0.834,0.449,0.163
0.028,0.276,0.613
0.570,0.048,0.778
0.266,0.116,0.064
0.231,0.644,0.007
0.692,0.534,0.372
0.672,0.559,0.278
0.634,0.164,0.731
0.028,0.236,0.598
0.552,0.187,0.791
0.386,0.767,0.418
0.394,0.772,0.498
0.387,0.054,0.053
0.897,0.707,0.157
0.621,0.596,0.283
0.348,0.027,0.089
0.857,0.665,0.146
0.756,0.478,0.291
0.943,0.646,0.125
0.825,0.418,0.262
0.402,0.692,0.476
0.319,0.025,0.061
0.432,0.778,0.474
0.700,0.622,0.320
0.416,0.748,0.527
0.639,0.622,0.306
0.394,0.844,0.481
0.509,0.773,0.483
0.414,0.724,0.430
0.049,0.285,0.598
0.005,0.294,0.569
0.317,0.071,0.174
0.319,0.076,0.025
0.398,0.766,0.475
0.019,0.251,0.557
0.017,0.319,0.604
0.839,0.666,0.184
0.784,0.447,0.240
0.288,0.058,0.111
0.807,0.654,0.101
0.893,0.726,0.137
0.737,0.470,0.198
0.016,0.320,0.635
0.641,0.576,0.326
0.584,0.114,0.765
0.868,0.701,0.155
0.801,0.439,0.328
0.183,0.521,0.010
0.937,0.683,0.178
0.004,0.311,0.577
0.047,0.277,0.620
0.734,0.420,0.256
0.857,0.776,0.147
0.820,0.440,0.287
0.072,0.278,0.561
0.731,0.493,0.231
0.333,0.060,0.149
0.742,0.658,0.225
0.366,0.046,0.125
0.785,0.453,0.257
0.272,0.102,0.188
0.016,0.315,0.552
0.889,0.676,0.107
0.028,0.295,0.623
0.767,0.469,0.218
0.363,0.715,0.451
0.636,0.582,0.299
0.677,0.607,0.291
0.437,0.815,0.535
0.591,0.633,0.288
0.015,0.339,0.631
0.411,0.761,0.454
0.610,0.113,0.773
0.823,0.430,0.270
0.208,0.558,0.045
0.748,0.456,0.235
0.816,0.460,0.210
0.253,0.585,0.108
0.240,0.587,0.063
0.295,0.099,0.143
0.362,0.126,0.130
0.820,0.736,0.092
0.693,0.557,0.296
0.724,0.652,0.239
0.244,0.112,0.079
0.055,0.384,0.609
0.855,0.435,0.341
0.844,0.680,0.217
0.670,0.020,0.769
0.863,0.707,0.124
0.221,0.618,0.012
0.370,0.814,0.481
0.556,0.143,0.708
0.357,0.111,0.095
0.633,0.131,0.809
0.768,0.458,0.302
0.870,0.627,0.119
0.596,0.063,0.771
0.571,0.101,0.846
0.662,0.100,0.839
0.343,0.070,0.083
0.575,0.155,0.799
0.781,0.442,0.242
0.071,0.338,0.555
0.702,0.610,0.271
0.749,0.628,0.248
0.392,0.776,0.447
0.412,0.740,0.390
0.793,0.589,0.331
0.001,0.322,0.539
0.844,0.634,0.054
0.009,0.294,0.513
0.331,0.061,0.105
0.209,0.564,0.015
0.782,0.450,0.295
0.923,0.646,0.185
0.774,0.471,0.253
0.826,0.651,0.152
0.205,0.626,0.000
0.615,0.635,0.322
0.132,0.553,0.029
0.277,0.081,0.088
0.686,0.175,0.777
0.735,0.622,0.282
0.434,0.705,0.537
0.036,0.276,0.559
0.094,0.303,0.610
0.909,0.673,0.082
0.399,0.056,0.080
0.622,0.557,0.284
0.400,0.791,0.456
0.777,0.567,0.282
0.709,0.614,0.269
0.745,0.515,0.245
0.447,0.745,0.493
0.706,0.602,0.382
0.862,0.707,0.148
0.104,0.585,0.017
0.448,0.793,0.440
0.313,0.554,0.036
0.863,0.683,0.128
0.143,0.620,0.021
0.479,0.846,0.437
0.385,0.721,0.539
0.334,0.081,0.061
0.364,0.744,0.415
0.872,0.696,0.121
0.221,0.578,0.024
0.065,0.290,0.633
0.259,0.118,0.124
0.171,0.619,0.029
0.608,0.135,0.836
0.675,0.603,0.247
0.139,0.599,0.044
0.854,0.706,0.180
0.365,0.794,0.377
0.236,0.607,0.006
0.827,0.696,0.078
0.619,0.081,0.804
0.900,0.735,0.120
0.299,0.005,0.069
0.389,0.744,0.493
0.898,0.672,0.122
0.445,0.764,0.401
0.214,0.577,0.003
0.618,0.108,0.787
0.352,0.021,0.090
0.145,0.613,0.033
0.463,0.771,0.450
0.891,0.689,0.133
0.326,0.096,0.100
0.356,0.059,0.132
0.066,0.389,0.610
0.594,0.099,0.836
0.378,0.149,0.077
0.829,0.716,0.055
0.836,0.661,0.109
0.331,0.017,0.085
0.861,0.650,0.152
0.075,0.281,0.584
0.685,0.513,0.250
0.225,0.609,0.010
0.606,0.179,0.836
0.340,0.127,0.029
0.392,0.746,0.458
0.827,0.669,0.095
0.143,0.606,0.007
0.769,0.464,0.253
0.234,0.613,0.034
0.292,0.024,0.056
0.615,0.139,0.782
0.677,0.096,0.766
0.874,0.735,0.164
0.715,0.584,0.294
0.624,0.152,0.830
0.721,0.650,0.234
0.598,0.119,0.817
0.005,0.301,0.553
0.750,0.328,0.230
0.700,0.571,0.262
0.666,0.142,0.747
0.222,0.585,0.031
0.318,0.087,0.052
0.616,0.144,0.800
0.709,0.677,0.289
0.038,0.244,0.665
0.440,0.707,0.417
0.139,0.572,0.000
0.042,0.272,0.592
0.787,0.584,0.348
0.621,0.177,0.842
0.790,0.464,0.310
0.395,0.744,0.536
0.796,0.652,0.177
0.568,0.145,0.859
0.763,0.473,0.264
0.615,0.068,0.815
0.384,0.705,0.586
0.195,0.531,0.064
0.631,0.165,0.786
0.362,0.119,0.172
0.381,0.706,0.438
0.805,0.516,0.232
0.225,0.657,0.015
0.380,0.715,0.493
0.365,0.048,0.105
0.060,0.292,0.559
0.224,0.657,0.090
0.219,0.602,0.009
0.039,0.261,0.611
0.459,0.769,0.409
0.774,0.587,0.252
0.579,0.101,0.734
0.795,0.534,0.209
0.705,0.091,0.801
0.632,0.138,0.828
0.240,0.042,0.060
0.872,0.664,0.175
0.870,0.674,0.149
0.702,0.615,0.325
0.275,0.555,0.021
0.188,0.643,0.057
0.373,0.720,0.457
0.752,0.549,0.278
0.414,0.721,0.414
0.424,0.794,0.494
0.596,0.159,0.788
0.341,0.755,0.384
0.816,0.723,0.112
0.377,0.709,0.423
0.825,0.469,0.243
0.811,0.392,0.260
0.021,0.400,0.580
0.046,0.211,0.551
0.895,0.695,0.109
0.732,0.591,0.303
0.912,0.677,0.152
0.301,0.037,0.052
0.582,0.116,0.848
0.200,0.534,0.003
0.398,0.754,0.480
0.821,0.440,0.203
0.279,0.087,0.067
0.384,0.790,0.459
0.214,0.597,0.005
0.841,0.634,0.191
0.711,0.466,0.310
0.611,0.602,0.241
0.406,0.785,0.415
0.641,0.086,0.818
0.284,0.035,0.101
0.811,0.505,0.339
0.205,0.534,0.008
0.852,0.672,0.146
0.391,0.743,0.513
0.615,0.178,0.776
0.757,0.592,0.373
0.009,0.373,0.631
0.423,0.640,0.476
0.277,0.048,0.140
0.700,0.648,0.290
0.865,0.741,0.106
0.788,0.484,0.269
0.610,0.106,0.811
0.830,0.684,0.080
0.317,0.122,0.089
0.174,0.617,0.068
0.414,0.792,0.404
0.793,0.556,0.277
0.226,0.602,0.024
0.202,0.534,0.039
0.868,0.622,0.238
0.004,0.306,0.549
0.243,0.582,0.035
0.328,0.800,0.522
0.664,0.058,0.741
0.092,0.300,0.594
0.058,0.269,0.605
0.273,0.115,0.146
0.853,0.652,0.162
0.687,0.603,0.222
0.377,0.757,0.399
0.240,0.646,0.025
0.811,0.648,0.151
0.573,0.070,0.830
0.389,0.099,0.151
0.644,0.077,0.800
0.874,0.722,0.147
0.165,0.578,0.048
0.238,0.566,0.054
0.380,0.751,0.471
0.341,0.824,0.448
0.471,0.735,0.504
0.587,0.659,0.290
0.897,0.594,0.083
0.060,0.300,0.606
0.229,0.568,0.007
0.570,0.144,0.783
0.334,0.082,0.108
0.843,0.691,0.141
0.418,0.708,0.380
0.858,0.745,0.146
0.792,0.494,0.274
0.443,0.775,0.402
0.853,0.682,0.165
0.843,0.639,0.147
0.741,0.494,0.310
0.004,0.265,0.608
0.425,0.805,0.434
0.610,0.080,0.793
0.813,0.431,0.198
0.380,0.063,0.079
0.584,0.025,0.739
0.813,0.708,0.139
0.782,0.412,0.245
0.580,0.097,0.816
0.623,0.112,0.841
0.327,0.035,0.117
0.173,0.596,0.010
0.429,0.771,0.437
0.330,0.076,0.100
0.818,0.484,0.271
0.322,0.127,0.175
0.645,0.654,0.278
0.080,0.212,0.619
0.214,0.611,0.058
0.633,0.077,0.862
0.304,0.041,0.102
0.742,0.520,0.222
0.059,0.336,0.570
0.681,0.585,0.259
0.845,0.728,0.146
0.668,0.583,0.236
0.454,0.787,0.541
0.691,0.623,0.306
0.703,0.598,0.295
0.650,0.502,0.349
0.679,0.615,0.326
0.770,0.415,0.261
0.895,0.699,0.151
0.832,0.463,0.290
0.078,0.284,0.543
0.259,0.613,0.013
0.547,0.113,0.787
0.614,0.068,0.753
0.811,0.472,0.279
0.651,0.179,0.768
0.138,0.534,0.012
0.328,0.105,0.110
0.789,0.412,0.224
0.755,0.605,0.244
0.299,0.599,0.066
0.265,0.064,0.120
0.722,0.600,0.242
0.792,0.494,0.223
0.684,0.434,0.271
0.857,0.690,0.205
0.680,0.587,0.245
0.775,0.500,0.280
0.812,0.461,0.215
0.297,0.086,0.159
0.176,0.541,0.015
0.376,0.064,0.067
0.652,0.641,0.273
0.590,0.091,0.817
0.292,0.597,0.065
0.921,0.710,0.153
0.307,0.038,0.045
0.011,0.272,0.545
0.216,0.639,0.017
0.764,0.467,0.339
0.845,0.689,0.130
0.071,0.319,0.575
0.247,0.608,0.025
0.477,0.762,0.469
0.543,0.099,0.748
0.030,0.343,0.632
0.532,0.543,0.227
0.788,0.477,0.272
0.345,0.026,0.100
0.255,0.084,0.085
0.738,0.499,0.305
0.631,0.509,0.227
0.283,0.034,0.097
0.148,0.607,0.069
0.067,0.310,0.495
0.313,0.056,0.110
0.649,0.126,0.777
0.613,0.584,0.318
0.821,0.756,0.124
0.435,0.741,0.503
0.705,0.650,0.310
0.202,0.683,0.016
0.170,0.528,0.038
0.015,0.286,0.608
0.793,0.427,0.225
0.905,0.686,0.157
0.636,0.213,0.742
0.237,0.612,0.012
0.771,0.418,0.344
0.639,0.559,0.278
0.333,0.764,0.480
0.423,0.764,0.462
0.839,0.436,0.319
0.056,0.318,0.548
0.158,0.644,0.059
0.054,0.319,0.601
0.012,0.273,0.615
0.568,0.101,0.801
0.618,0.096,0.820
0.803,0.510,0.236
0.660,0.572,0.324
0.355,0.099,0.038
0.007,0.333,0.626
0.392,0.753,0.497
0.835,0.731,0.124
0.847,0.492,0.187
0.374,0.810,0.484
0.702,0.614,0.265
0.020,0.283,0.534
0.356,0.079,0.143
0.627,0.109,0.787
0.931,0.633,0.115
0.408,0.171,0.099
0.338,0.070,0.157
0.794,0.459,0.255
0.376,0.060,0.140
0.688,0.605,0.234
0.035,0.379,0.675
0.019,0.292,0.550
0.682,0.568,0.217
0.562,0.106,0.786
0.897,0.741,0.146
0.743,0.423,0.287
0.851,0.676,0.110
0.391,0.821,0.433
0.364,0.066,0.114
0.158,0.610,0.025
0.815,0.712,0.145
0.842,0.663,0.192
0.328,0.037,0.097
0.654,0.644,0.266
0.615,0.146,0.850
0.566,0.083,0.797
0.320,0.072,0.163
0.804,0.445,0.265
0.764,0.518,0.288
0.564,0.151,0.805
0.624,0.141,0.780
0.777,0.564,0.300
0.333,0.162,0.098
0.207,0.519,0.056
0.728,0.498,0.272
0.240,0.595,0.046
0.607,0.145,0.799
0.188,0.546,0.042
0.740,0.414,0.270
0.214,0.589,0.052
0.326,0.096,0.089
0.207,0.545,0.028
0.286,0.571,0.045
0.782,0.525,0.280
0.748,0.549,0.306
0.024,0.291,0.606
0.590,0.155,0.801
0.358,0.717,0.480
0.337,0.058,0.134
0.222,0.558,0.029
0.656,0.110,0.800
0.348,0.072,0.138
0.366,0.731,0.456
0.569,0.193,0.725
0.757,0.486,0.267
0.872,0.636,0.136
0.865,0.778,0.130
0.611,0.115,0.794
0.858,0.685,0.110
0.302,0.093,0.120
0.317,0.062,0.097
0.660,0.536,0.247
0.352,0.057,0.049
0.707,0.613,0.286
0.001,0.252,0.621
0.383,0.726,0.473
0.643,0.586,0.237
0.643,0.125,0.820
0.005,0.304,0.511
0.248,0.607,0.103
0.007,0.243,0.545
0.779,0.475,0.254
0.759,0.504,0.219
0.358,0.124,0.083
0.404,0.728,0.460
0.788,0.781,0.145
0.743,0.574,0.338
0.438,0.785,0.478
0.206,0.557,0.002
0.378,0.762,0.468
0.110,0.565,0.053
0.796,0.477,0.252
0.025,0.276,0.615
0.911,0.709,0.144
0.786,0.615,0.150
0.769,0.464,0.316
0.228,0.643,0.027
0.715,0.454,0.229
0.651,0.592,0.316
0.264,0.011,0.066
0.427,0.785,0.501
0.614,0.620,0.359
0.181,0.578,0.001
0.853,0.695,0.180
0.724,0.586,0.280
0.592,0.096,0.794
0.711,0.634,0.378
0.371,0.015,0.186
0.827,0.594,0.107
0.731,0.592,0.257
0.562,0.158,0.813
0.343,0.710,0.433
0.336,0.120,0.092
0.599,0.075,0.825
0.796,0.767,0.173
0.757,0.484,0.255
0.595,0.694,0.297
0.165,0.500,0.013
0.317,0.052,0.107
0.453,0.714,0.526
0.376,0.770,0.463
0.175,0.589,0.025
0.575,0.149,0.788
0.453,0.813,0.481
0.210,0.583,0.008
0.607,0.128,0.846
0.871,0.751,0.139
0.742,0.511,0.231
0.156,0.494,0.054
0.804,0.486,0.317
0.449,0.792,0.481
0.715,0.579,0.251
0.127,0.584,0.055
0.831,0.678,0.194
0.838,0.684,0.181
0.004,0.386,0.540
0.727,0.600,0.281
0.451,0.716,0.460
0.524,0.115,0.780
0.037,0.256,0.598
0.657,0.568,0.284
0.449,0.752,0.465
0.611,0.127,0.811
0.871,0.629,0.139
0.765,0.483,0.146
0.337,0.749,0.506
0.349,0.093,0.068
0.319,0.173,0.069
0.306,0.030,0.043
0.818,0.660,0.113
0.298,0.682,0.014
0.615,0.630,0.190
0.794,0.494,0.284
0.403,0.759,0.493
0.808,0.724,0.128
0.852,0.686,0.178
0.873,0.676,0.197
0.318,0.109,0.148
0.678,0.581,0.246
0.396,0.817,0.462
0.713,0.647,0.279
0.889,0.651,0.138
0.293,0.072,0.101
0.362,0.741,0.500
0.398,0.794,0.506
0.020,0.276,0.495
0.005,0.241,0.569
0.669,0.627,0.301
0.654,0.133,0.849
0.764,0.559,0.235
0.756,0.495,0.267
0.717,0.624,0.298
0.942,0.648,0.083
0.410,0.780,0.407
0.081,0.334,0.585
0.395,0.791,0.519
0.405,0.781,0.504
0.275,0.562,0.095
0.031,0.285,0.685
0.434,0.755,0.421
0.838,0.700,0.127
0.613,0.096,0.799
0.789,0.472,0.283
0.591,0.124,0.790
0.558,0.089,0.812
0.292,0.001,0.048
0.749,0.482,0.271
0.269,0.564,0.018
0.665,0.566,0.239
0.771,0.462,0.251
0.645,0.640,0.289
0.335,0.146,0.114
0.353,0.795,0.470
0.675,0.608,0.311
0.233,0.590,0.018
0.405,0.786,0.391
0.754,0.452,0.221
0.876,0.714,0.128
0.009,0.226,0.598
0.362,0.710,0.469
0.929,0.751,0.144
0.870,0.697,0.186
0.684,0.042,0.779
0.879,0.708,0.144
0.880,0.664,0.205
0.227,0.548,0.013
0.333,0.095,0.142
0.134,0.624,0.085
0.211,0.512,0.004
0.751,0.483,0.282
0.575,0.073,0.765
0.595,0.130,0.810
0.362,0.021,0.121
0.381,0.804,0.474
0.864,0.612,0.138
0.066,0.328,0.581
0.858,0.727,0.122
0.640,0.133,0.768
0.668,0.632,0.278
0.378,0.724,0.427
0.037,0.320,0.594
0.662,0.631,0.332
0.519,0.104,0.797
0.869,0.667,0.136
0.377,0.722,0.448
0.703,0.152,0.820
0.314,0.095,0.050
0.047,0.240,0.595
0.838,0.690,0.162
0.239,0.506,0.033
0.767,0.488,0.324
0.847,0.361,0.282
